,시군구,단지명,전용면적,계약년월,거래금액,층,건축년도,yrmth
2591,8,314,59.9778,202309.0,29800.0,10.0,2011.0,202309.0
2592,8,313,84.73,202309.0,41800.0,23.0,2018.0,202309.0
2593,8,310,84.9939,202309.0,53500.0,9.0,2016.0,202309.0
2594,8,318,84.9834,202309.0,30500.0,18.0,2011.0,202309.0
2595,8,310,84.9939,202309.0,54500.0,4.0,2016.0,202309.0
2596,8,311,59.851,202309.0,28200.0,19.0,2004.0,202309.0
2597,8,319,58.5,202309.0,20000.0,1.0,1989.0,202309.0
2598,8,310,84.9974,202309.0,59800.0,30.0,2016.0,202309.0
2599,8,310,84.9974,202309.0,57500.0,18.0,2016.0,202309.0
2600,8,306,75.426,202309.0,25500.0,2.0,2001.0,202309.0
2601,8,315,84.9297,202308.0,34500.0,4.0,2009.0,202308.0
2602,8,316,59.8058,202308.0,27000.0,34.0,2023.0,202308.0
2603,8,310,84.9801,202308.0,51700.0,1.0,2016.0,202308.0
2604,8,310,59.9907,202308.0,45000.0,9.0,2016.0,202308.0
2605,8,310,59.9907,202308.0,45000.0,7.0,2016.0,202308.0
2606,8,310,84.9974,202308.0,57000.0,19.0,2016.0,202308.0
2607,8,321,59.96,202308.0,21200.0,10.0,2017.0,202308.0
2608,8,310,84.9939,202308.0,54300.0,30.0,2016.0,202308.0
2609,8,310,84.9801,202308.0,54000.0,29.0,2016.0,202308.0
2610,8,322,84.92,202308.0,25200.0,3.0,1990.0,202308.0
2611,8,323,39.78,202308.0,13000.0,2.0,1989.0,202308.0
2612,8,313,74.9,202308.0,35000.0,4.0,2018.0,202308.0
2613,8,315,84.9297,202308.0,33000.0,8.0,2009.0,202308.0
2614,8,310,84.9974,202308.0,52000.0,5.0,2016.0,202308.0
2615,8,314,59.9367,202308.0,31300.0,27.0,2011.0,202308.0
2616,8,313,74.9,202308.0,37500.0,12.0,2018.0,202308.0
2617,8,310,84.9974,202308.0,58500.0,27.0,2016.0,202308.0
2618,8,310,59.9934,202308.0,43500.0,27.0,2016.0,202308.0
2619,8,309,72.23,202308.0,25000.0,11.0,1991.0,202308.0
2620,8,309,72.23,202308.0,25000.0,6.0,1991.0,202308.0
2621,8,283,51.9,202308.0,15000.0,2.0,1989.0,202308.0
2622,8,310,59.9934,202308.0,43000.0,29.0,2016.0,202308.0
2623,8,309,84.29,202308.0,28000.0,6.0,1991.0,202308.0
2624,8,313,84.73,202308.0,40800.0,27.0,2018.0,202308.0
2625,8,306,84.97,202308.0,29400.0,16.0,2001.0,202308.0
2626,8,309,84.29,202308.0,31000.0,12.0,1991.0,202308.0
2627,8,313,66.98,202308.0,34900.0,14.0,2018.0,202308.0
2628,8,310,84.9974,202308.0,57450.0,26.0,2016.0,202308.0
2629,8,324,84.8473,202308.0,34900.0,5.0,2010.0,202308.0
2630,8,306,75.426,202308.0,29700.0,8.0,2001.0,202308.0
2631,8,325,84.6,202308.0,25000.0,1.0,1990.0,202308.0
2632,8,315,84.9297,202308.0,33500.0,13.0,2009.0,202308.0
2633,8,310,59.9995,202308.0,45500.0,13.0,2016.0,202308.0
2634,8,310,84.9801,202308.0,54000.0,18.0,2016.0,202308.0
2635,8,310,84.9974,202308.0,58000.0,8.0,2016.0,202308.0
2636,8,313,74.9,202308.0,37800.0,17.0,2018.0,202308.0
2637,8,310,84.9974,202308.0,59900.0,32.0,2016.0,202308.0
2638,8,315,84.9297,202308.0,36500.0,3.0,2009.0,202308.0
2639,8,310,84.9974,202308.0,59900.0,32.0,2016.0,202308.0
2640,8,308,71.25,202308.0,29500.0,16.0,1999.0,202308.0
2641,8,310,84.9974,202308.0,58500.0,35.0,2016.0,202308.0
2642,8,314,110.5065,202308.0,40600.0,47.0,2011.0,202308.0
2643,8,310,95.4904,202308.0,67500.0,15.0,2016.0,202308.0
2644,8,63,59.34,202308.0,21500.0,10.0,1996.0,202308.0
2645,8,63,84.616,202308.0,26000.0,11.0,1996.0,202308.0
2646,8,321,59.8,202308.0,18800.0,9.0,2017.0,202308.0
2647,8,314,134.3651,202308.0,54500.0,38.0,2011.0,202308.0
2648,8,310,59.9934,202308.0,36000.0,5.0,2016.0,202308.0
2649,8,316,75.0304,202308.0,31128.0,10.0,2023.0,202308.0
2650,8,313,74.9,202308.0,37500.0,19.0,2018.0,202308.0
2651,8,308,59.94,202308.0,23400.0,9.0,2000.0,202308.0
2652,8,310,59.9934,202308.0,44500.0,14.0,2016.0,202308.0
2653,8,310,59.9907,202308.0,41500.0,6.0,2016.0,202308.0
2654,8,311,59.851,202308.0,32500.0,19.0,2004.0,202308.0
2655,8,306,84.97,202308.0,25000.0,8.0,2001.0,202308.0
2656,8,312,76.6233,202308.0,32500.0,5.0,2010.0,202308.0
2657,8,310,109.2162,202308.0,76500.0,8.0,2016.0,202308.0
2658,8,311,59.851,202308.0,28300.0,17.0,2004.0,202308.0
2659,8,325,84.6,202308.0,25000.0,10.0,1990.0,202308.0
2660,8,317,67.59,202308.0,18700.0,13.0,1992.0,202308.0
2661,8,326,66.98,202308.0,9500.0,6.0,2003.0,202308.0
2662,8,327,84.56,202307.0,23000.0,15.0,1990.0,202307.0
2663,8,310,59.9934,202307.0,43800.0,6.0,2016.0,202307.0
2664,8,310,84.9939,202307.0,50000.0,9.0,2016.0,202307.0
2665,8,317,67.59,202307.0,17500.0,12.0,1992.0,202307.0
2666,8,308,71.25,202307.0,28500.0,7.0,1999.0,202307.0
2667,8,308,105.44,202307.0,38000.0,13.0,1999.0,202307.0
2668,8,310,84.9801,202307.0,40000.0,25.0,2016.0,202307.0
2669,8,65,59.95,202307.0,16000.0,8.0,1994.0,202307.0
2670,8,310,84.9939,202307.0,52800.0,16.0,2016.0,202307.0
2671,8,310,84.9974,202307.0,57700.0,19.0,2016.0,202307.0
2672,8,314,124.9561,202307.0,45000.0,18.0,2011.0,202307.0
2673,8,306,75.426,202307.0,30500.0,13.0,2001.0,202307.0
2674,8,309,72.23,202307.0,22500.0,2.0,1991.0,202307.0
2675,8,310,84.9974,202307.0,59800.0,20.0,2016.0,202307.0
2676,8,313,66.98,202307.0,35500.0,22.0,2018.0,202307.0
2677,8,319,84.92,202307.0,24000.0,8.0,1990.0,202307.0
2678,8,306,84.97,202307.0,32000.0,19.0,2001.0,202307.0
2679,8,308,84.533,202307.0,31000.0,20.0,1999.0,202307.0
2680,8,310,84.9974,202307.0,56500.0,6.0,2016.0,202307.0
2681,8,311,84.6488,202307.0,35200.0,5.0,2004.0,202307.0
2682,8,310,84.9974,202307.0,59800.0,11.0,2016.0,202307.0
2683,8,310,84.9939,202307.0,52800.0,27.0,2016.0,202307.0
2684,8,310,84.9939,202307.0,52800.0,27.0,2016.0,202307.0
2685,8,309,72.23,202307.0,23300.0,5.0,1991.0,202307.0
2686,8,308,132.09,202307.0,47000.0,19.0,2000.0,202307.0
2687,8,310,84.9939,202307.0,53000.0,29.0,2016.0,202307.0
2688,8,310,95.4904,202307.0,63700.0,22.0,2016.0,202307.0
2689,8,306,84.99,202307.0,26000.0,2.0,2001.0,202307.0
2690,8,308,59.94,202307.0,25500.0,5.0,2000.0,202307.0
2691,8,310,84.9939,202307.0,50800.0,14.0,2016.0,202307.0
2692,8,314,110.5065,202307.0,40000.0,11.0,2011.0,202307.0
2693,8,319,84.92,202307.0,20000.0,6.0,1990.0,202307.0
2694,8,308,59.94,202404.0,25450.0,14.0,1999.0,202404.0
2695,8,327,84.56,202404.0,18000.0,1.0,1990.0,202404.0
2696,8,306,84.97,202404.0,31500.0,14.0,2001.0,202404.0
2697,8,308,84.726,202404.0,25000.0,1.0,1999.0,202404.0
2698,8,325,84.6,202404.0,24500.0,4.0,1990.0,202404.0
2699,8,308,84.726,202404.0,33000.0,12.0,1999.0,202404.0
2700,8,319,84.92,202403.0,25000.0,11.0,1990.0,202403.0
2701,8,306,84.97,202403.0,32500.0,1.0,2001.0,202403.0
2702,8,308,71.25,202403.0,27000.0,4.0,1999.0,202403.0
2703,8,314,59.9778,202403.0,27500.0,5.0,2011.0,202403.0
2704,8,315,84.9297,202307.0,35000.0,23.0,2009.0,202307.0
2705,8,308,71.25,202307.0,29000.0,6.0,1999.0,202307.0
2706,8,74,59.86,202307.0,20000.0,10.0,1993.0,202307.0
2707,8,74,59.86,202307.0,20000.0,10.0,1993.0,202307.0
2708,8,71,59.49,202307.0,18500.0,17.0,1996.0,202307.0
2709,8,308,84.533,202307.0,30000.0,8.0,2000.0,202307.0
2710,8,308,84.533,202307.0,29000.0,14.0,2000.0,202307.0
2711,8,310,84.9974,202307.0,57500.0,23.0,2016.0,202307.0
2712,8,316,75.0304,202307.0,33000.0,25.0,2023.0,202307.0
2713,8,308,105.44,202307.0,36000.0,3.0,2000.0,202307.0
2714,8,308,84.533,202307.0,26000.0,1.0,2000.0,202307.0
2715,8,310,84.9974,202307.0,45700.0,22.0,2016.0,202307.0
2716,8,313,84.73,202307.0,45000.0,24.0,2018.0,202307.0
2717,8,318,84.9204,202307.0,30000.0,2.0,2011.0,202307.0
2718,8,327,84.51,202307.0,19800.0,14.0,1990.0,202307.0
2719,8,310,84.9974,202307.0,55500.0,20.0,2016.0,202307.0
2720,8,313,66.98,202307.0,34400.0,19.0,2018.0,202307.0
2721,8,314,102.4832,202307.0,40100.0,7.0,2011.0,202307.0
2722,8,327,84.56,202307.0,19900.0,10.0,1990.0,202307.0
2723,8,310,84.9801,202307.0,52700.0,31.0,2016.0,202307.0
2724,8,310,59.9934,202307.0,44700.0,26.0,2016.0,202307.0
2725,8,316,59.8058,202307.0,25753.0,24.0,2023.0,202307.0
2726,8,316,59.8058,202307.0,28000.0,28.0,2023.0,202307.0
2727,8,313,74.9,202307.0,37500.0,17.0,2018.0,202307.0
2728,8,306,84.97,202307.0,31000.0,4.0,2001.0,202307.0
2729,8,313,66.95,202307.0,33700.0,26.0,2018.0,202307.0
2730,8,328,72.86,202312.0,11700.0,3.0,2003.0,202312.0
2731,8,308,105.44,202404.0,38000.0,9.0,2000.0,202404.0
2732,8,325,84.6,202404.0,23450.0,7.0,1990.0,202404.0
2733,8,310,84.9939,202404.0,53000.0,2.0,2016.0,202404.0
2734,8,309,84.29,202404.0,27000.0,7.0,1991.0,202404.0
2735,8,329,64.76,202404.0,15000.0,4.0,1985.0,202404.0
2736,8,330,54.52,202404.0,10000.0,2.0,1982.0,202404.0
2737,8,314,134.3651,202404.0,48500.0,27.0,2011.0,202404.0
2738,8,327,84.56,202404.0,22350.0,4.0,1990.0,202404.0
2739,8,319,77.951,202404.0,22000.0,11.0,1989.0,202404.0
2740,8,311,84.6488,202404.0,38000.0,22.0,2004.0,202404.0
2741,8,63,59.34,202404.0,19300.0,3.0,1996.0,202404.0
2742,8,310,59.9936,202404.0,41500.0,10.0,2016.0,202404.0
2743,8,310,84.9939,202404.0,50200.0,5.0,2016.0,202404.0
2744,8,71,59.49,202404.0,20400.0,8.0,1996.0,202404.0
2745,8,310,59.9936,202404.0,45000.0,29.0,2016.0,202404.0
2746,8,310,59.9936,202404.0,45000.0,29.0,2016.0,202404.0
2747,8,329,64.76,202311.0,15700.0,2.0,1985.0,202311.0
2748,8,329,64.76,202310.0,16000.0,2.0,1985.0,202310.0
2749,8,322,84.92,202310.0,25800.0,11.0,1990.0,202310.0
2750,8,314,124.9561,202310.0,44500.0,18.0,2011.0,202310.0
2751,8,331,78.64,202310.0,15000.0,9.0,1979.0,202310.0
2752,8,308,84.533,202310.0,32500.0,14.0,2000.0,202310.0
2753,8,283,47.28,202310.0,12700.0,1.0,1989.0,202310.0
2754,8,313,74.9,202310.0,39500.0,10.0,2018.0,202310.0
2755,8,317,67.59,202310.0,20000.0,14.0,1992.0,202310.0
2756,8,319,74.72,202310.0,22000.0,12.0,1990.0,202310.0
2757,8,314,59.9367,202310.0,30500.0,21.0,2011.0,202310.0
2758,8,310,115.3445,202310.0,79000.0,6.0,2016.0,202310.0
2759,8,314,59.9367,202310.0,28900.0,8.0,2011.0,202310.0
2760,8,283,48.93,202310.0,13000.0,4.0,1989.0,202310.0
2761,8,325,84.6,202310.0,25900.0,9.0,1990.0,202310.0
2762,8,320,45.18,202310.0,12000.0,3.0,1987.0,202310.0
2763,8,311,84.6488,202310.0,40300.0,19.0,2004.0,202310.0
2764,8,314,102.4832,202310.0,39000.0,4.0,2011.0,202310.0
2765,8,330,54.52,202310.0,11000.0,3.0,1982.0,202310.0
2766,8,311,84.6488,202310.0,35000.0,1.0,2004.0,202310.0
2767,8,310,59.9934,202310.0,46700.0,31.0,2016.0,202310.0
2768,8,313,66.98,202310.0,34700.0,16.0,2018.0,202310.0
2769,8,310,59.9934,202310.0,45000.0,33.0,2016.0,202310.0
2770,8,308,84.726,202310.0,28000.0,12.0,1999.0,202310.0
2771,8,308,59.94,202310.0,26000.0,13.0,2000.0,202310.0
2772,8,324,76.6233,202401.0,30000.0,15.0,2010.0,202401.0
2773,8,311,84.6488,202401.0,32000.0,11.0,2004.0,202401.0
2774,8,322,84.92,202401.0,27500.0,7.0,1990.0,202401.0
2775,8,311,59.851,202401.0,27500.0,3.0,2004.0,202401.0
2776,8,317,84.635,202401.0,20000.0,11.0,1992.0,202401.0
2777,8,310,59.9934,202401.0,44750.0,21.0,2016.0,202401.0
2778,8,332,49.2,202401.0,12000.0,3.0,1986.0,202401.0
2779,8,310,59.9995,202401.0,42000.0,14.0,2016.0,202401.0
2780,8,311,84.6488,202401.0,36250.0,20.0,2004.0,202401.0
2781,8,310,84.9974,202401.0,57000.0,23.0,2016.0,202401.0
2782,8,319,84.92,202401.0,24000.0,9.0,1990.0,202401.0
2783,8,314,59.9367,202401.0,29500.0,24.0,2011.0,202401.0
2784,8,310,115.3445,202401.0,74500.0,29.0,2016.0,202401.0
2785,8,325,84.6,202401.0,24000.0,6.0,1990.0,202401.0
2786,8,329,64.76,202401.0,13800.0,2.0,1985.0,202401.0
2787,8,319,77.951,202401.0,20500.0,4.0,1989.0,202401.0
2788,8,310,84.9974,202401.0,55800.0,24.0,2016.0,202401.0
2789,8,311,59.851,202401.0,29550.0,13.0,2004.0,202401.0
2790,8,310,59.9934,202401.0,41000.0,15.0,2016.0,202401.0
2791,8,325,84.6,202401.0,25000.0,11.0,1990.0,202401.0
2792,8,324,84.8473,202401.0,34750.0,5.0,2010.0,202401.0
2793,8,314,134.3651,202401.0,51000.0,17.0,2011.0,202401.0
2794,8,313,84.73,202401.0,37000.0,2.0,2018.0,202401.0
2795,8,322,84.92,202401.0,28000.0,12.0,1990.0,202401.0
2796,8,327,84.56,202401.0,17700.0,4.0,1990.0,202401.0
2797,8,308,84.533,202401.0,30000.0,2.0,2000.0,202401.0
2798,8,319,84.92,202401.0,24500.0,7.0,1990.0,202401.0
2799,8,314,59.9778,202312.0,25800.0,8.0,2011.0,202312.0
2800,8,320,45.18,202312.0,9800.0,1.0,1987.0,202312.0
2801,8,314,59.9367,202312.0,29000.0,17.0,2011.0,202312.0
2802,8,309,147.01,202312.0,44500.0,15.0,1991.0,202312.0
2803,8,311,59.851,202312.0,27900.0,18.0,2004.0,202312.0
2804,8,331,78.32,202312.0,13900.0,10.0,1979.0,202312.0
2805,8,314,59.9367,202312.0,27500.0,5.0,2011.0,202312.0
2806,8,313,74.9,202312.0,31000.0,19.0,2018.0,202312.0
2807,8,315,84.9297,202312.0,33500.0,17.0,2009.0,202312.0
2808,8,325,84.6,202312.0,20000.0,4.0,1990.0,202312.0
2809,8,313,59.96,202312.0,29000.0,1.0,2018.0,202312.0
2810,8,310,59.9934,202312.0,45000.0,34.0,2016.0,202312.0
2811,8,315,84.9297,202312.0,32000.0,15.0,2009.0,202312.0
2812,8,311,59.851,202312.0,27500.0,7.0,2004.0,202312.0
2813,8,316,59.8058,202312.0,25000.0,7.0,2023.0,202312.0
2814,8,308,84.533,202312.0,29500.0,11.0,2000.0,202312.0
2815,8,313,66.98,202312.0,34900.0,20.0,2018.0,202312.0
2816,8,319,84.92,202312.0,24500.0,10.0,1990.0,202312.0
2817,8,324,76.6233,202312.0,29000.0,13.0,2010.0,202312.0
2818,8,313,84.73,202312.0,41300.0,14.0,2018.0,202312.0
2819,8,311,59.851,202312.0,30300.0,12.0,2004.0,202312.0
2820,8,308,84.533,202312.0,30300.0,11.0,2000.0,202312.0
2821,8,308,84.533,202312.0,30300.0,11.0,2000.0,202312.0
2822,8,10,59.09,202312.0,16800.0,9.0,2017.0,202312.0
2823,8,283,48.93,202312.0,12000.0,2.0,1989.0,202312.0
2824,8,324,76.6233,202312.0,33000.0,11.0,2010.0,202312.0
2825,8,317,67.59,202312.0,17000.0,5.0,1992.0,202312.0
2826,8,311,59.851,202312.0,30700.0,20.0,2004.0,202312.0
2827,8,309,84.29,202312.0,27000.0,8.0,1991.0,202312.0
2828,8,308,71.25,202312.0,27500.0,4.0,1999.0,202312.0
2829,8,311,84.6488,202312.0,35750.0,5.0,2004.0,202312.0
2830,8,63,84.616,202312.0,26500.0,17.0,1996.0,202312.0
2831,8,63,59.34,202312.0,20200.0,8.0,1996.0,202312.0
2832,8,317,84.635,202312.0,20500.0,2.0,1992.0,202312.0
2833,8,310,84.9974,202312.0,57000.0,35.0,2016.0,202312.0
2834,8,310,59.9934,202311.0,43000.0,4.0,2016.0,202311.0
2835,8,325,67.83,202311.0,21000.0,12.0,1990.0,202311.0
2836,8,333,69.48,202311.0,11900.0,4.0,1984.0,202311.0
2837,8,317,67.59,202311.0,17000.0,5.0,1992.0,202311.0
2838,8,325,84.6,202311.0,29000.0,6.0,1990.0,202311.0
2839,8,313,84.73,202311.0,35500.0,1.0,2018.0,202311.0
2840,8,314,134.3651,202311.0,47300.0,16.0,2011.0,202311.0
2841,8,325,84.6,202311.0,24000.0,10.0,1990.0,202311.0
2842,8,313,74.9,202311.0,35500.0,3.0,2018.0,202311.0
2843,8,310,84.9801,202311.0,54000.0,9.0,2016.0,202311.0
2844,8,323,51.93,202311.0,13500.0,5.0,1989.0,202311.0
2845,8,311,84.6488,202311.0,37500.0,19.0,2004.0,202311.0
2846,8,306,84.97,202311.0,30000.0,4.0,2001.0,202311.0
2847,8,322,84.92,202311.0,25300.0,1.0,1990.0,202311.0
2848,8,308,84.533,202311.0,30500.0,9.0,2000.0,202311.0
2849,8,310,59.9936,202311.0,47000.0,33.0,2016.0,202311.0
2850,8,311,59.851,202311.0,28800.0,22.0,2004.0,202311.0
2851,8,311,59.851,202311.0,28200.0,12.0,2004.0,202311.0
2852,8,313,84.73,202311.0,39800.0,18.0,2018.0,202311.0
2853,8,310,59.9907,202311.0,46200.0,19.0,2016.0,202311.0
2854,8,308,59.94,202311.0,25300.0,13.0,2000.0,202311.0
2855,8,310,84.9974,202311.0,57700.0,18.0,2016.0,202311.0
2856,8,310,59.9907,202311.0,44500.0,11.0,2016.0,202311.0
2857,8,63,59.34,202311.0,21300.0,2.0,1996.0,202311.0
2858,8,310,84.9801,202311.0,52500.0,2.0,2016.0,202311.0
2859,8,322,84.92,202311.0,27500.0,8.0,1990.0,202311.0
2860,8,311,59.851,202311.0,29000.0,14.0,2004.0,202311.0
2861,8,312,84.8473,202311.0,34000.0,7.0,2010.0,202311.0
2862,8,319,84.92,202311.0,24200.0,3.0,1990.0,202311.0
2863,8,63,59.34,202311.0,19800.0,8.0,1996.0,202311.0
2864,8,320,45.18,202311.0,11000.0,3.0,1987.0,202311.0
2865,8,310,59.9934,202305.0,39500.0,19.0,2016.0,202305.0
2866,8,313,66.98,202305.0,35000.0,27.0,2018.0,202305.0
2867,8,314,102.4832,202305.0,38000.0,34.0,2011.0,202305.0
2868,8,310,59.9907,202305.0,40000.0,29.0,2016.0,202305.0
2869,8,313,74.9,202305.0,37500.0,23.0,2018.0,202305.0
2870,8,308,71.25,202305.0,30000.0,9.0,1999.0,202305.0
2871,8,329,64.76,202305.0,16000.0,2.0,1985.0,202305.0
2872,8,315,84.9297,202305.0,26000.0,12.0,2009.0,202305.0
2873,8,314,134.3651,202305.0,47000.0,22.0,2011.0,202305.0
2874,8,310,84.9974,202305.0,54500.0,17.0,2016.0,202305.0
2875,8,312,84.8473,202305.0,35000.0,3.0,2010.0,202305.0
2876,8,313,84.73,202305.0,39000.0,12.0,2018.0,202305.0
2877,8,65,59.95,202305.0,16000.0,3.0,1994.0,202305.0
2878,8,308,84.726,202305.0,27500.0,5.0,1999.0,202305.0
2879,8,310,59.9936,202305.0,40000.0,32.0,2016.0,202305.0
2880,8,310,59.9934,202305.0,39500.0,21.0,2016.0,202305.0
2881,8,310,59.9936,202305.0,47000.0,33.0,2016.0,202305.0
2882,8,308,71.25,202305.0,24000.0,8.0,2000.0,202305.0
2883,8,310,59.9934,202305.0,39700.0,14.0,2016.0,202305.0
2884,8,74,72.69,202305.0,22000.0,11.0,1993.0,202305.0
2885,8,310,84.9974,202305.0,52000.0,2.0,2016.0,202305.0
2886,8,314,124.9561,202305.0,44400.0,11.0,2011.0,202305.0
2887,8,309,72.23,202305.0,22500.0,7.0,1991.0,202305.0
2888,8,310,59.9934,202305.0,40000.0,16.0,2016.0,202305.0
2889,8,311,59.851,202305.0,27800.0,15.0,2004.0,202305.0
2890,8,319,84.92,202305.0,21000.0,15.0,1990.0,202305.0
2891,8,306,84.97,202305.0,32000.0,17.0,2001.0,202305.0
2892,8,310,84.9974,202305.0,56000.0,13.0,2016.0,202305.0
2893,8,310,84.9974,202305.0,52900.0,13.0,2016.0,202305.0
2894,8,314,59.9778,202305.0,26000.0,4.0,2011.0,202305.0
2895,8,308,84.726,202305.0,27000.0,5.0,1999.0,202305.0
2896,8,309,72.23,202305.0,23800.0,5.0,1991.0,202305.0
2897,8,308,132.09,202305.0,47200.0,9.0,1999.0,202305.0
2898,8,323,39.78,202305.0,9000.0,1.0,1989.0,202305.0
2899,8,310,59.9907,202305.0,40000.0,27.0,2016.0,202305.0
2900,8,320,42.45,202305.0,9000.0,5.0,1987.0,202305.0
2901,8,310,84.9974,202305.0,56000.0,17.0,2016.0,202305.0
2902,8,283,48.93,202305.0,15500.0,5.0,1989.0,202305.0
2903,8,310,84.9939,202305.0,50000.0,26.0,2016.0,202305.0
2904,8,310,59.9934,202305.0,42000.0,20.0,2016.0,202305.0
2905,8,310,84.9974,202305.0,55000.0,29.0,2016.0,202305.0
2906,8,310,84.9939,202305.0,50500.0,21.0,2016.0,202305.0
2907,8,310,84.9974,202305.0,57500.0,14.0,2016.0,202305.0
2908,8,310,84.9939,202305.0,50000.0,25.0,2016.0,202305.0
2909,8,283,51.9,202305.0,18000.0,2.0,1989.0,202305.0
2910,8,310,59.9934,202305.0,42000.0,22.0,2016.0,202305.0
2911,8,308,71.25,202305.0,29500.0,8.0,2000.0,202305.0
2912,8,310,59.9934,202305.0,39550.0,31.0,2016.0,202305.0
2913,8,310,84.9939,202305.0,50000.0,22.0,2016.0,202305.0
2914,8,322,84.92,202305.0,24000.0,10.0,1990.0,202305.0
2915,8,309,147.01,202305.0,41700.0,7.0,1991.0,202305.0
2916,8,310,84.9974,202305.0,54800.0,24.0,2016.0,202305.0
2917,8,325,57.51,202305.0,18700.0,3.0,1990.0,202305.0
2918,8,317,84.635,202305.0,18000.0,1.0,1992.0,202305.0
2919,8,308,71.25,202305.0,28000.0,14.0,1999.0,202305.0
2920,8,332,49.2,202305.0,12000.0,5.0,1986.0,202305.0
2921,8,310,59.9936,202305.0,40100.0,4.0,2016.0,202305.0
2922,8,313,74.9,202305.0,36500.0,8.0,2018.0,202305.0
2923,8,315,84.9297,202305.0,34300.0,12.0,2009.0,202305.0
2924,8,334,58.32,202305.0,16500.0,7.0,1994.0,202305.0
2925,8,310,95.4904,202305.0,63000.0,29.0,2016.0,202305.0
2926,8,313,74.9,202305.0,36500.0,11.0,2018.0,202305.0
2927,8,306,84.97,202305.0,32000.0,11.0,2001.0,202305.0
2928,8,317,127.935,202305.0,26300.0,6.0,1992.0,202305.0
2929,8,309,84.29,202305.0,28300.0,1.0,1991.0,202305.0
2930,8,334,58.32,202305.0,16300.0,2.0,1994.0,202305.0
2931,8,308,71.25,202306.0,28000.0,10.0,2000.0,202306.0
2932,8,306,84.97,202306.0,25500.0,16.0,2001.0,202306.0
2933,8,71,59.49,202306.0,15500.0,5.0,1996.0,202306.0
2934,8,308,84.533,202306.0,33000.0,20.0,1999.0,202306.0
2935,8,311,84.6488,202306.0,34300.0,7.0,2004.0,202306.0
2936,8,311,59.851,202306.0,26500.0,2.0,2004.0,202306.0
2937,8,310,109.2162,202306.0,77000.0,17.0,2016.0,202306.0
2938,8,308,105.44,202306.0,39500.0,12.0,2000.0,202306.0
2939,8,330,54.52,202306.0,11000.0,4.0,1982.0,202306.0
2940,8,335,59.14,202306.0,14200.0,2.0,2003.0,202306.0
2941,8,313,74.9,202306.0,37600.0,20.0,2018.0,202306.0
2942,8,309,84.29,202306.0,27000.0,15.0,1991.0,202306.0
2943,8,310,84.9974,202306.0,60000.0,35.0,2016.0,202306.0
2944,8,310,84.9939,202306.0,50000.0,26.0,2016.0,202306.0
2945,8,310,59.9936,202306.0,42500.0,15.0,2016.0,202306.0
2946,8,310,84.9939,202306.0,50000.0,26.0,2016.0,202306.0
2947,8,307,58.32,202306.0,11300.0,3.0,1986.0,202306.0
2948,8,314,59.9778,202306.0,29950.0,20.0,2011.0,202306.0
2949,8,322,84.92,202306.0,25000.0,6.0,1990.0,202306.0
2950,8,336,58.92,202306.0,13000.0,4.0,1983.0,202306.0
2951,8,320,52.65,202306.0,12700.0,6.0,1987.0,202306.0
2952,8,310,84.9974,202306.0,51000.0,37.0,2016.0,202306.0
2953,8,283,54.87,202306.0,16000.0,6.0,1989.0,202306.0
2954,8,310,84.9974,202306.0,55000.0,24.0,2016.0,202306.0
2955,8,308,71.25,202306.0,26000.0,6.0,1999.0,202306.0
2956,8,319,84.881,202306.0,21000.0,12.0,1989.0,202306.0
2957,8,63,84.616,202306.0,27000.0,13.0,1996.0,202306.0
2958,8,310,84.9801,202306.0,55000.0,10.0,2016.0,202306.0
2959,8,310,84.9974,202306.0,55250.0,9.0,2016.0,202306.0
2960,8,310,84.9974,202306.0,54300.0,4.0,2016.0,202306.0
2961,8,330,54.52,202306.0,14500.0,3.0,1982.0,202306.0
2962,8,311,84.6488,202306.0,35200.0,5.0,2004.0,202306.0
2963,8,330,54.52,202306.0,13000.0,2.0,1982.0,202306.0
2964,8,310,84.9974,202306.0,53000.0,3.0,2016.0,202306.0
2965,8,310,84.9974,202306.0,53000.0,3.0,2016.0,202306.0
2966,8,71,59.49,202306.0,17500.0,2.0,1996.0,202306.0
2967,8,310,84.9974,202306.0,57000.0,31.0,2016.0,202306.0
2968,8,311,59.851,202306.0,28700.0,6.0,2004.0,202306.0
2969,8,74,59.86,202306.0,19500.0,17.0,1993.0,202306.0
2970,8,310,59.9934,202306.0,42000.0,17.0,2016.0,202306.0
2971,8,310,84.9974,202306.0,57000.0,31.0,2016.0,202306.0
2972,8,310,115.3445,202306.0,75000.0,4.0,2016.0,202306.0
2973,8,310,84.9974,202306.0,49900.0,5.0,2016.0,202306.0
2974,8,310,84.9939,202306.0,51000.0,25.0,2016.0,202306.0
2975,8,313,74.9,202306.0,37500.0,9.0,2018.0,202306.0
2976,8,310,84.9939,202306.0,52300.0,24.0,2016.0,202306.0
2977,8,310,59.9934,202306.0,42700.0,36.0,2016.0,202306.0
2978,8,63,59.34,202306.0,21500.0,8.0,1996.0,202306.0
2979,8,310,84.9801,202306.0,47000.0,3.0,2016.0,202306.0
2980,8,309,84.29,202306.0,27200.0,13.0,1991.0,202306.0
2981,8,308,71.25,202306.0,27000.0,3.0,1999.0,202306.0
2982,8,71,84.84,202306.0,32000.0,5.0,1996.0,202306.0
2983,8,71,84.84,202306.0,29000.0,5.0,1996.0,202306.0
2984,8,310,59.9936,202306.0,43000.0,23.0,2016.0,202306.0
